LNVALUE2013,LNLMED,LNZINC2,LNZSMHC,LNTOTALCOST,HOMEAGE,ROOMS,ZADEQ,METRO,REGION1,REGION2,REGION3,LN(VALUE),,Coefficients, VALUE2013 ,Predicted Value Log, PRED2013 ,Error,Absolute Deviation,Mean Absolute Deviation
11.51292546,11.04780589,10.30895266,6.12249281,5.184588601,41,5,1,0,0,0,1,11.03488966,,," $100,000.00 ",11.28677661," $79,759.94 "," $(20,240.06)",20240.06,
11.60823564,11.14908203,11.36660406,6.776506992,5.52744299,91,7,1,0,0,1,0,11.49272276,,," $110,000.00 ",11.64529845," $114,153.40 "," $4,153.40 ",4153.40,
10.59663473,10.85732452,10.83887478,6.651571874,5.883322388,61,4,2,0,0,0,1,10.46310334,,," $40,000.00 ",10.83808437," $50,923.73 "," $10,923.73 ",10923.73,
11.28978191,10.42525312,10.66895539,6.689599269,5.921131492,36,7,1,1,0,0,1,11.15625052,,," $80,000.00 ",11.21411093," $74,169.70 "," $(5,830.30)",5830.30,
12.34583459,11.29476946,10.25414442,7.323170718,6.007173841,61,5,1,0,1,0,0,12.34583459,,," $230,000.00 ",12.24954338," $208,885.89 "," $(21,114.11)",21114.11,
11.51292546,10.92773543,10.29836346,7.050989447,5.818102732,31,6,1,0,0,0,1,11.23848862,,," $100,000.00 ",11.4736158," $96,145.29 "," $(3,854.71)",3854.71,
11.91839057,10.97115942,11.63542624,7.146772179,5.617376975,92,8,1,0,0,1,0,11.73606902,,," $150,000.00 ",11.7845233," $131,205.92 "," $(18,794.08)",18794.08,
11.00209984,10.99541085,10.40674461,7.883823215,5.998936562,26,6,1,0,0,0,0,13.12236338,,," $60,000.00 ",12.84032048," $377,120.67 "," $317,120.67 ",317120.67,
11.51292546,10.77714215,9.679218368,5.749392986,5.680741275,61,6,1,0,0,0,1,11.00209984,,," $100,000.00 ",11.13064177," $68,230.15 "," $(31,769.85)",31769.85,
11.8493977,11.02526283,11.08186559,7.686162303,5.964435875,81,6,1,0,1,0,0,12.10071213,,," $140,000.00 ",12.05239556," $171,509.78 "," $31,509.78 ",31509.78,
11.91839057,10.97999056,11.03165864,7.010311867,5.87329081,61,6,1,0,0,0,1,11.81303006,,," $150,000.00 ",11.8383913," $138,467.55 "," $(11,532.45)",11532.45,
13.12236338,10.99695329,10.71361745,7.599401333,6.042632834,1,9,1,0,0,0,1,12.89921983,,," $500,000.00 ",12.7145124," $332,538.99 "," $(167,461.01)",167461.01,
12.76568843,11.02526283,10.63462873,5.170483995,5.027164596,16,5,1,0,1,0,0,10.30895266,,," $350,000.00 ",10.86618632," $52,375.09 "," $(297,624.91)",297624.91,
13.12236338,10.96080899,12.71087919,7.785720897,5.564520407,9,5,1,0,0,0,0,13.16158409,,," $500,000.00 ",12.93744604," $415,586.49 "," $(84,413.51)",84413.51,
12.34583459,11.29476946,11.33835777,7.896180609,6.80682936,51,6,1,0,1,0,0,12.4292162,,," $230,000.00 ",12.46832711," $259,971.45 "," $29,971.45 ",29971.45,
13.81551056,11.43279942,11.73598901,8.117014088,5.342732897,91,7,1,1,0,0,0,13.71015004,,," $1,000,000.00 ",13.34909908," $627,249.13 "," $(372,750.87)",372750.87,
11.51292546,10.99695329,10.98189713,6.766191715,5.730640762,36,7,1,0,0,0,1,11.81303006,,," $100,000.00 ",11.90193628," $147,552.05 "," $47,552.05 ",47552.05,
11.15625052,11.02353512,9.43332391,6.049733455,5.028256895,51,5,1,1,0,0,1,11.51292546,,," $70,000.00 ",11.45923064," $94,772.13 "," $24,772.13 ",24772.13,
10.30895266,11.15297373,10.76214917,6.440946541,5.481333127,41,4,1,0,0,1,0,10.71441777,,," $30,000.00 ",11.08802646," $65,383.58 "," $35,383.58 ",35383.58,
11.28978191,11.05888967,10.1618438,5.693732139,5.410156848,61,5,1,0,0,1,0,11.15625052,,," $80,000.00 ",11.25629333," $77,365.28 "," $(2,634.72)",2634.72,
12.10071213,11.03650127,10.77820601,7.448333861,5.834810737,61,6,1,0,0,0,1,11.8493977,,," $180,000.00 ",11.88719035," $145,392.22 "," $(34,607.78)",34607.78,
11.40756495,11.22564331,11.11771757,6.855408799,5.528105461,61,4,1,0,1,0,0,11.50287513,,," $90,000.00 ",11.68224605," $118,449.98 "," $28,449.98 ",28449.98,
12.76568843,10.95457138,11.60774462,7.60090246,5.645446898,3,6,1,0,0,0,1,12.61153775,,," $350,000.00 ",12.43649663," $251,826.75 "," $(98,173.25)",98173.25,
10.81977828,11.03422815,8.965462329,5.805134969,5.672177135,51,4,1,0,0,1,0,10.1266311,,," $50,000.00 ",10.55381099," $38,323.21 "," $(11,676.79)",11676.79,
11.40756495,11.03269371,10.04364072,6.938284484,5.651318905,36,5,1,0,0,1,0,11.35040654,,," $90,000.00 ",11.45188817," $94,078.82 "," $4,078.82 ",4078.82,
11.60823564,10.77714215,10.40086313,6.825460036,5.776103136,71,5,2,0,0,0,1,11.35040654,,," $110,000.00 ",11.33901709," $84,037.39 "," $(25,962.61)",25962.61,
12.10071213,10.97560185,11.31812639,7.329093736,5.76126491,92,12,1,0,0,1,0,11.98292909,,," $180,000.00 ",12.08517068," $177,224.17 "," $(2,775.83)",2775.83,
12.76568843,11.16713394,10.95446651,6.376726948,5.633598418,31,6,1,0,0,0,0,12.89921983,,," $350,000.00 ",12.72698691," $336,713.23 "," $(13,286.77)",13286.77,
12.76568843,10.99695329,10.12591084,5.940171253,5.348297299,16,4,1,0,0,0,1,10.40426284,,," $350,000.00 ",10.8731534," $52,741.26 "," $(297,258.74)",297258.74,
11.8493977,10.94295121,11.22500336,7.333676396,5.478901303,61,9,2,0,0,1,0,11.73606902,,," $140,000.00 ",11.80071587," $133,347.78 "," $(6,652.22)",6652.22,
11.40756495,11.01401194,9.798127037,5.010635294,5.000023634,61,5,1,0,0,0,1,11.91839057,,," $90,000.00 ",11.6933155," $119,768.44 "," $29,768.44 ",29768.44,
11.98292909,11.09741002,12.18159551,6.675823222,6.439350371,41,7,1,0,0,0,1,11.91839057,,," $160,000.00 ",12.09290471," $178,600.14 "," $18,600.14 ",18600.14,
11.15625052,11.22564331,10.59618463,7.098375639,6.00223962,92,8,1,0,1,0,0,11.15625052,,," $70,000.00 ",11.58489212," $107,461.95 "," $37,461.95 ",37461.95,
12.34583459,11.03434113,12.83085801,7.864035659,5.886104031,11,9,1,0,1,0,0,12.54254488,,," $230,000.00 ",12.6374285," $307,868.65 "," $77,868.65 ",77868.65,
11.51292546,11.02526283,11.75280813,6.188264123,5.688668837,41,5,1,0,1,0,0,11.51292546,,," $100,000.00 ",11.68282539," $118,518.62 "," $18,518.62 ",18518.62,
12.34583459,11.083265,11.88421312,6.499787041,5.813135012,71,7,1,1,0,0,0,12.07254125,,," $230,000.00 ",12.20482187," $199,750.00 "," $(30,250.00)",30250.00,
12.61153775,11.26785578,10.49127422,6.188264123,5.930032308,61,5,1,0,0,0,1,12.20607265,,," $300,000.00 ",12.10097329," $180,047.01 "," $(119,952.99)",119952.99,
11.69524702,11.08980542,11.54248427,6.771935556,5.825016339,31,5,1,1,0,0,0,10.04324949,,," $120,000.00 ",10.96262584," $57,677.70 "," $(62,322.30)",62322.30,
12.10071213,10.97560185,11.39618938,7.01571242,5.283203729,7,8,1,0,0,1,0,12.10071213,,," $180,000.00 ",12.09626033," $179,200.46 ", $(799.54),799.54,
11.40756495,10.92899137,11.17706104,6.939253946,5.680172609,6,6,1,0,0,0,1,11.9316358,,," $90,000.00 ",11.96398666," $156,997.73 "," $66,997.73 ",66997.73,
12.61153775,11.01401194,10.23867325,6.532334292,5.744070994,9,9,1,0,0,0,1,12.46843691,,," $300,000.00 ",12.37006926," $235,642.06 "," $(64,357.94)",64357.94,
11.91839057,10.85732452,10.854682,6.419994928,6.320768294,41,7,1,0,0,0,1,11.40756495,,," $150,000.00 ",11.59440805," $108,489.43 "," $(41,510.57)",41510.57,
12.76568843,11.143773,13.06061137,6.82437367,6.221252641,91,7,1,0,0,1,0,12.61153775,,," $350,000.00 ",12.43799425," $252,204.17 "," $(97,795.83)",97795.83,
10.59663473,10.73195203,10.54165042,5.609471795,5.495801171,36,5,1,0,0,0,1,11.00209984,,," $40,000.00 ",11.1419193," $69,003.97 "," $29,003.97 ",29003.97,
11.51292546,11.14620019,9.102977854,6.674561392,6.091309882,21,6,1,1,1,0,0,11.8493977,,," $100,000.00 ",11.86550183," $142,272.83 "," $42,272.83 ",42272.83,
11.28978191,11.0716259,10.09162549,6.576469569,5.457455588,81,5,1,1,0,1,0,11.30220443,,," $80,000.00 ",11.32179103," $82,602.15 "," $2,602.15 ",2602.15,
11.8493977,10.92357959,11.31447453,6.555356892,6.203210053,51,8,1,1,0,0,1,11.8493977,,," $140,000.00 ",11.90544195," $148,070.23 "," $8,070.23 ",8070.23,
11.69524702,10.93230308,11.58507867,7.379632153,5.488937726,10,5,1,1,0,0,1,11.8493977,,," $120,000.00 ",11.87089603," $143,042.35 "," $23,042.35 ",23042.35,
12.89921983,11.06975849,10.67959625,6.778784898,5.965933041,92,6,1,1,1,0,0,12.8346813,,," $400,000.00 ",12.40555562," $244,154.28 "," $(155,845.72)",155845.72,
12.54254488,11.01401194,11.06551273,7.448333861,5.909440712,6,8,1,0,0,0,1,12.4292162,,," $280,000.00 ",12.40116373," $243,084.34 "," $(36,915.66)",36915.66,
10.30895266,10.96301245,10.61643736,6.621405652,5.883322388,92,9,1,1,0,1,0,11.22524339,,," $30,000.00 ",11.41478264," $90,651.94 "," $60,651.94 ",60651.94,
12.89921983,11.57213732,11.33835777,7.68386398,6.226865996,61,5,1,0,1,0,0,13.01700286,,," $400,000.00 ",12.85592771," $383,052.65 "," $(16,947.35)",16947.35,
12.4292162,11.07984761,12.00456827,6.716594774,5.787919354,71,6,1,0,1,0,0,12.4292162,,," $250,000.00 ",12.2912362," $217,779.03 "," $(32,220.97)",32220.97,
12.61153775,11.28139686,11.60758089,7.698482788,6.30322929,36,7,1,0,1,0,0,12.54254488,,," $300,000.00 ",12.57619591," $289,582.62 "," $(10,417.38)",10417.38,
11.91839057,11.16478542,11.30220443,6.936342736,5.146525015,36,5,1,1,0,1,0,11.7905572,,," $150,000.00 ",11.78786991," $131,645.75 "," $(18,354.25)",18354.25,
11.8493977,10.96080899,11.28933181,7.082548569,5.879135362,92,7,1,0,0,0,0,11.46163217,,," $140,000.00 ",11.78099643," $130,743.99 "," $(9,256.01)",9256.01,
12.30138283,11.04602103,12.5601813,6.618738984,5.512420173,26,7,1,0,1,0,0,12.20607265,,," $220,000.00 ",12.26074719," $211,239.36 "," $(8,760.64)",8760.64,
11.28978191,10.85732452,9.675331459,6.893656355,5.940171253,71,6,1,0,0,0,1,11.28978191,,," $80,000.00 ",11.38087885," $87,630.01 "," $7,630.01 ",7630.01,
11.91839057,10.84478304,10.90124767,5.739792912,5.73845225,41,7,1,0,0,0,1,11.60823564,,," $150,000.00 ",11.65991033," $115,833.64 "," $(34,166.36)",34166.36,
12.89921983,11.06663836,9.902386947,6.609349243,6.109247583,61,5,1,0,0,0,0,13.30468493,,," $400,000.00 ",12.81730089," $368,538.66 "," $(31,461.34)",31461.34,
11.91839057,10.94295121,11.00149966,7.267525428,5.575001685,16,5,1,0,0,1,0,12.04355372,,," $150,000.00 ",11.92017566," $150,268.00 ", $268.00 ,268.00,
13.12236338,11.18986489,12.28387592,8.059592329,6.45938267,8,8,1,0,0,0,0,12.95984445,,," $500,000.00 ",13.05867833," $469,150.23 "," $(30,849.77)",30849.77,
11.60823564,10.97560185,11.27674733,7.023758955,5.584122679,21,5,1,0,0,1,0,11.60823564,,," $110,000.00 ",11.67108552," $117,135.37 "," $7,135.37 ",7135.37,
11.28978191,11.03422815,10.91410616,6.965080346,5.765452302,92,6,1,0,0,1,0,11.00209984,,," $80,000.00 ",11.25381575," $77,173.83 "," $(2,826.17)",2826.17,
11.40756495,11.03422815,9.392661929,5.549076085,4.507189778,81,5,1,0,0,1,0,11.33857208,,," $90,000.00 ",11.24048501," $76,151.88 "," $(13,848.12)",13848.12,
11.77528973,10.77714215,10.83922791,6.951772164,5.981203751,61,7,1,0,0,0,1,11.88448902,,," $130,000.00 ",11.82339044," $136,405.92 "," $6,405.92 ",6405.92,
11.98292909,10.94158875,8.933532296,6.744059186,5.990005149,6,6,1,0,0,0,0,11.91839057,,," $160,000.00 ",11.99638608," $162,167.67 "," $2,167.67 ",2167.67,
11.8493977,10.92899137,11.05851168,6.860663671,5.457810891,36,8,1,0,0,0,1,11.73606902,,," $140,000.00 ",11.86115999," $141,656.44 "," $1,656.44 ",1656.44,
11.69524702,11.18982345,11.28955689,7.021976423,5.92157842,36,5,1,0,0,0,0,11.8493977,,," $120,000.00 ",12.11690753," $182,938.91 "," $62,938.91 ",62938.91,
11.15625052,11.29476946,10.6454249,6.177944114,5.623114572,71,6,1,0,1,0,0,12.69158046,,," $70,000.00 ",12.43991258," $252,688.45 "," $182,688.45 ",182688.45,
11.28978191,11.03434113,10.86822553,6.91770561,5.691203692,41,4,1,0,1,0,0,11.39639165,,," $80,000.00 ",11.55994357," $104,814.10 "," $24,814.10 ",24814.10,
11.51292546,11.05564061,11.35518334,7.279318835,5.488937726,41,6,1,0,0,0,1,11.69524702,,," $100,000.00 ",11.84172398," $138,929.79 "," $38,929.79 ",38929.79,
11.51292546,11.04527107,10.79961639,6.896694332,5.564520407,36,5,1,0,0,1,0,11.08214255,,," $100,000.00 ",11.33183496," $83,435.98 "," $(16,564.02)",16564.02,
11.91839057,11.16244558,10.40432344,7.007600614,5.624017506,61,6,1,1,0,0,0,11.98292909,,," $150,000.00 ",12.09377973," $178,756.48 "," $28,756.48 ",28756.48,
11.51292546,11.03650127,10.71401769,6.562444094,5.363636833,51,6,1,0,0,0,1,11.40756495,,," $100,000.00 ",11.57707359," $106,625.03 "," $6,625.03 ",6625.03,
13.01700286,11.04780589,11.91523226,6.735780014,6.46510738,16,9,1,0,0,0,1,12.62806706,,," $450,000.00 ",12.59999195," $296,556.18 "," $(153,443.82)",153443.82,
12.92391244,11.44357539,11.23711926,7.320526962,6.635946556,31,5,1,0,1,0,0,13.0280527,,," $410,000.00 ",12.84717692," $379,715.25 "," $(30,284.75)",30284.75,
12.3883942,10.85732452,11.26400246,7.453561872,6.229825064,16,5,1,0,0,0,1,12.46843691,,," $240,000.00 ",12.25093432," $209,176.63 "," $(30,823.37)",30823.37,
13.48700649,11.43279942,12.4706153,8.144679183,6.364463854,41,8,1,0,0,0,0,13.34550693,,," $720,000.00 ",13.35773658," $632,690.46 "," $(87,309.54)",87309.54,
12.20607265,10.80316098,11.94424024,7.658227526,6.588123771,71,7,1,0,0,1,0,12.20607265,,," $200,000.00 ",12.06403145," $173,517.10 "," $(26,482.90)",26482.90,
11.40756495,11.04780589,10.54534144,6.011267174,5.295814236,5,7,1,0,0,0,1,12.07254125,,," $90,000.00 ",12.05228814," $171,491.36 "," $81,491.36 ",81491.36,
13.27078338,11.05877944,12.7054864,8.807920622,7.089521126,8,13,1,0,0,0,1,13.52782849,,," $580,000.00 ",13.46401256," $703,633.26 "," $123,633.26 ",123633.26,
13.45883561,11.13901716,11.05879518,8.409830673,6.6648341,16,7,1,0,1,0,0,13.81551056,,," $700,000.00 ",13.3221783," $610,588.36 "," $(89,411.64)",89411.64,
11.91839057,11.28139686,11.4605263,7.189922171,5.992297533,51,7,1,0,1,0,0,11.77528973,,," $150,000.00 ",12.05193825," $171,431.36 "," $21,431.36 ",21431.36,
11.69524702,11.07325704,12.07233552,7.440733707,6.395400709,16,8,1,0,0,0,0,11.15625052,,," $120,000.00 ",11.87382208," $143,461.51 "," $23,461.51 ",23461.51,
11.40756495,10.84478304,11.38784965,5.733341277,5.216745713,51,5,1,0,0,0,1,12.20607265,,," $90,000.00 ",11.93152101," $151,982.55 "," $61,982.55 ",61982.55,
12.87390202,11.05888967,12.0012846,8.033982735,5.993129826,3,9,1,0,0,1,0,12.86099861,,," $390,000.00 ",12.73744448," $340,252.91 "," $(49,747.09)",49747.09,
13.01700286,10.92899137,11.91803051,6.102558595,5.788429949,81,7,1,0,0,0,1,12.89921983,,," $450,000.00 ",12.48590099," $264,580.54 "," $(185,419.46)",185419.46,
11.91839057,11.02526283,10.85830645,7.282073658,5.92157842,16,4,1,0,1,0,0,11.90496755,,," $150,000.00 ",11.92162358," $150,485.74 ", $485.74 ,485.74,
11.98292909,11.07940033,11.10891929,6.874198495,5.675611598,41,7,1,0,0,1,0,11.88448902,,," $160,000.00 ",11.91899057," $150,090.03 "," $(9,909.97)",9909.97,
13.03898177,11.57213732,11.45090111,8.004365565,6.44161086,21,10,1,0,1,0,0,12.8967167,,," $460,000.00 ",13.06247861," $470,936.53 "," $10,936.53 ",10936.53,
11.51292546,10.94295121,11.62593267,7.062191632,5.757323242,92,6,1,0,0,1,0,11.60823564,,," $100,000.00 ",11.62034796," $111,340.46 "," $11,340.46 ",11340.46,
13.42984808,11.38622781,11.58211565,8.159088655,6.147042779,41,6,1,0,0,0,0,13.45883561,,," $680,000.00 ",13.27173952," $580,554.83 "," $(99,445.17)",99445.17,
12.20607265,11.13187,12.28732078,6.782192056,6.572748635,61,8,1,0,0,1,0,12.07254125,,," $200,000.00 ",12.16229922," $191,434.16 "," $(8,565.84)",8565.84,
12.67607627,11.00796594,11.80873938,7.874739125,6.431867707,36,7,1,1,0,0,1,12.61153775,,," $320,000.00 ",12.47294648," $261,175.14 "," $(58,824.86)",58824.86,
11.98292909,10.6237634,10.24067382,6.458338283,5.871178381,16,6,1,1,0,0,1,12.10071213,,," $160,000.00 ",11.82350476," $136,421.52 "," $(23,578.48)",23578.48,
11.77528973,10.94295121,9.490393417,5.774551546,4.992697593,71,4,1,0,0,1,0,12.07254125,,," $130,000.00 ",11.65249554," $114,977.94 "," $(15,022.06)",15022.06,
11.69524702,11.18571223,11.19747472,7.050989447,5.714007795,61,8,1,0,0,1,0,11.81303006,,," $120,000.00 ",11.94544972," $154,114.29 "," $34,114.29 ",34114.29,
11.77528973,11.15827704,10.81905803,7.083387848,5.30909244,11,7,1,0,0,1,0,11.77528973,,," $130,000.00 ",11.90846986," $148,519.25 "," $18,519.25 ",18519.25,
11.77528973,11.16478542,11.15599335,7.264030143,4.961094849,31,7,1,0,0,1,0,10.98529272,,," $130,000.00 ",11.41869485," $91,007.29 "," $(38,992.71)",38992.71,
12.61153775,11.28139686,12.25015651,7.277938573,6.044412721,16,7,1,0,1,0,0,12.61153775,,," $300,000.00 ",12.65348245," $312,851.04 "," $12,851.04 ",12851.04,
12.30138283,11.29476946,9.472704636,7.449498005,5.798840097,61,5,1,0,1,0,0,12.28164383,,," $220,000.00 ",12.16497605," $191,947.28 "," $(28,052.72)",28052.72,
10.81977828,11.02679245,10.57505353,6.429719478,5.960360802,61,5,1,1,0,0,1,10.59663473,,," $50,000.00 ",11.01234282," $60,617.74 "," $10,617.74 ",10617.74,
12.54254488,11.11407344,11.67886354,7.646353722,5.883786533,51,6,1,0,0,1,0,12.34583459,,," $280,000.00 ",12.22906516," $204,651.78 "," $(75,348.22)",75348.22,
11.69524702,11.04780589,12.7054864,6.817830571,6.391917113,16,9,1,0,0,0,1,12.89921983,,," $120,000.00 ",12.80590836," $364,363.89 "," $244,363.89 ",244363.89,
12.25486281,11.2515607,10.43945447,6.100318952,5.519458915,51,6,1,0,1,0,0,11.15625052,,," $210,000.00 ",11.509216," $99,629.74 "," $(110,370.26)",110370.26,
12.3883942,11.03434113,11.56120121,7.723562472,6.08221891,31,6,1,0,1,0,0,12.4292162,,," $240,000.00 ",12.35855073," $232,943.39 "," $(7,056.61)",7056.61,
11.60823564,11.18986489,12.3883192,7.816416984,6.033885263,16,8,1,0,0,0,0,13.81551056,,," $110,000.00 ",13.53891388," $758,360.30 "," $648,360.30 ",648360.30,
11.51292546,10.99695329,10.96819829,6.464588304,5.524788708,11,6,1,0,0,0,1,11.51292546,,," $100,000.00 ",11.69771613," $120,296.66 "," $20,296.66 ",20296.66,
10.81977828,11.15827704,11.0728068,7.189922171,5.512083756,21,4,1,0,0,1,0,12.54254488,,," $50,000.00 ",12.26582893," $212,315.56 "," $162,315.56 ",162315.56,
10.81977828,11.04780589,9.957975738,5.713732806,5.657738536,71,4,2,0,0,0,1,10.69194491,,," $50,000.00 ",10.9486944," $56,879.73 "," $6,879.73 ",6879.73,
11.51292546,10.97560185,10.57826708,6.214608098,5.94977412,71,6,1,0,0,1,0,12.20607265,,," $100,000.00 ",11.941117," $153,448.00 "," $53,448.00 ",53448.00,
11.51292546,11.07940033,10.03451581,7.233455419,6.243843224,51,5,1,0,0,1,0,11.28978191,,," $100,000.00 ",11.45050686," $93,948.95 "," $(6,051.05)",6051.05,
12.30138283,11.07940033,10.13547191,6.499787041,5.865995802,41,11,1,0,0,1,0,12.2010601,,," $220,000.00 ",12.20345565," $199,477.29 "," $(20,522.71)",20522.71,
11.91839057,11.48298159,11.62593267,7.802618063,6.063397537,51,6,1,0,1,0,0,12.10071213,,," $150,000.00 ",12.33329831," $227,134.65 "," $77,134.65 ",77134.65,
13.21767356,11.22390917,11.59450545,7.56112159,6.261491684,26,6,1,1,0,0,0,13.03898177,,," $550,000.00 ",12.91932114," $408,121.88 "," $(141,878.12)",141878.12,
12.97154049,11.26702493,12.19851919,8.045588281,5.879368435,51,10,1,1,0,0,0,13.0280527,,," $430,000.00 ",13.08568124," $481,991.25 "," $51,991.25 ",51991.25,
11.98292909,11.57213732,11.59877283,7.160069208,5.681877639,51,8,1,0,0,0,1,11.77528973,,," $160,000.00 ",12.19355237," $197,511.56 "," $37,511.56 ",37511.56,
11.28978191,10.81939821,10.63825641,5.407171771,5.176149733,16,5,1,0,0,1,0,10.81977828,,," $80,000.00 ",11.01955953," $61,056.78 "," $(18,943.22)",18943.22,
12.20607265,10.94295121,10.91410616,7.580189418,6.452574579,10,12,1,0,0,1,0,12.20607265,,," $200,000.00 ",12.34123925," $228,945.50 "," $28,945.50 ",28945.50,
12.20607265,10.97560185,11.25159966,6.272877007,5.706002231,61,6,1,0,0,1,0,12.07254125,,," $200,000.00 ",11.90395173," $147,849.73 "," $(52,150.27)",52150.27,
12.61153775,11.43279942,10.93291052,7.626082758,5.587872683,71,6,1,1,0,0,0,11.98292909,,," $300,000.00 ",12.24902532," $208,777.70 "," $(91,222.30)",91222.30,
11.40756495,11.04780589,10.02127059,5.509388337,5.043425117,61,6,1,0,0,0,1,11.42954386,,," $90,000.00 ",11.48703844," $97,444.52 "," $7,444.52 ",7444.52,
10.81977828,10.9525594,9.170559502,6.186208624,5.685561929,36,5,1,0,0,0,1,11.40756495,,," $50,000.00 ",11.43848355," $92,826.14 "," $42,826.14 ",42826.14,
10.81977828,10.92899137,9.169518377,4.919980926,4.784013478,81,4,1,0,0,0,1,11.44035477,,," $50,000.00 ",11.25484516," $77,253.32 "," $27,253.32 ",27253.32,
12.61153775,11.32297488,11.03488966,7.541152455,5.903998521,61,8,1,0,0,1,0,12.70684793,,," $300,000.00 ",12.56107458," $285,236.68 "," $(14,763.32)",14763.32,
11.8493977,11.04771035,11.23425599,7.113142109,5.714282709,51,7,1,0,0,1,0,11.73606902,,," $140,000.00 ",11.81966479," $135,898.67 "," $(4,101.33)",4101.33,
12.10071213,11.15482093,11.06657586,6.677083461,5.397030839,16,7,1,1,0,0,1,12.07254125,,," $180,000.00 ",12.10969778," $181,624.71 "," $1,624.71 ",1624.71,
11.40756495,10.84478304,11.302476,6.516193076,5.329492984,36,6,1,0,0,0,1,11.69524702,,," $90,000.00 ",11.71678661," $122,612.79 "," $32,612.79 ",32612.79,
11.69524702,10.77714215,9.820323311,5.837730447,5.683579767,41,6,1,0,0,0,1,11.77528973,,," $120,000.00 ",11.63537793," $113,026.54 "," $(6,973.46)",6973.46,
11.00209984,11.03269371,11.14258616,7.143617603,6.42958506,36,10,1,0,0,1,0,12.52452638,,," $60,000.00 ",12.45053231," $255,386.23 "," $195,386.23 ",195386.23,
11.00209984,11.03624359,11.22329483,6.590301048,5.722222518,41,6,1,1,0,0,1,11.08214255,,," $60,000.00 ",11.40716928," $89,964.40 "," $29,964.40 ",29964.40,
11.40756495,10.96819829,11.2573362,7.367708572,6.820925704,51,5,1,1,0,0,1,11.69524702,,," $90,000.00 ",11.77247064," $129,634.03 "," $39,634.03 ",39634.03,
11.51292546,10.81939821,11.55179035,6.109247583,5.834810737,61,6,1,0,0,1,0,11.60823564,,," $100,000.00 ",11.5721997," $106,106.62 "," $6,106.62 ",6106.62,
11.91839057,11.04780589,10.94040173,5.855071922,5.516783328,11,6,1,0,0,0,1,12.04355372,,," $150,000.00 ",12.01204194," $164,726.52 "," $14,726.52 ",14726.52,
11.91839057,10.9525594,11.46593867,7.052721049,5.925146666,21,6,1,0,0,0,1,11.86358234,,," $150,000.00 ",11.94220714," $153,615.37 "," $3,615.37 ",3615.37,
10.81977828,10.77714215,10.1613803,7.081708586,6.159447687,91,7,1,0,0,0,1,11.35040654,,," $50,000.00 ",11.43518402," $92,520.36 "," $42,520.36 ",42520.36,
11.28978191,10.95779958,10.59618463,6.941190055,5.973809612,31,5,1,0,0,0,1,11.47210347,,," $80,000.00 ",11.60672842," $109,834.33 "," $29,834.33 ",29834.33,
12.64432758,11.01401194,12.46952094,7.890956716,5.965505508,5,8,1,0,0,0,1,12.76568843,,," $310,000.00 ",12.70106296," $328,096.47 "," $18,096.47 ",18096.47,
12.20607265,10.94295121,11.61457912,6.562444094,6.032286542,41,10,1,0,0,1,0,12.20607265,,," $200,000.00 ",12.19826058," $198,443.67 "," $(1,556.33)",1556.33,
13.83531319,11.18982345,11.36168388,8.767017621,5.816118604,16,9,1,0,0,0,0,13.76421726,,," $1,020,000.00 ",13.52030408," $744,377.87 "," $(275,622.13)",275622.13,
11.15625052,11.12431747,11.05031841,6.66057515,5.434449541,71,6,1,0,1,0,0,11.40756495,,," $70,000.00 ",11.62803964," $112,200.15 "," $42,200.15 ",42200.15,
11.69524702,11.18335138,11.77501277,7.215975003,5.644268347,16,4,1,0,0,1,0,11.51292546,,," $120,000.00 ",11.71020531," $121,808.49 "," $1,808.49 ",1808.49,
11.8493977,11.10043574,11.74165339,7.171656823,5.96870756,36,6,1,1,0,0,1,11.77528973,,," $140,000.00 ",11.92068908," $150,345.17 "," $10,345.17 ",10345.17,
12.3883942,11.04780589,10.89607244,7.041411664,5.787408498,26,7,1,0,0,0,1,12.23076526,,," $240,000.00 ",12.19834208," $198,459.85 "," $(41,540.15)",41540.15,
12.10071213,10.85732452,11.69494698,7.153051635,6.092440464,61,7,1,0,0,0,1,11.91839057,,," $180,000.00 ",11.93782751," $152,944.06 "," $(27,055.94)",27055.94,
12.10071213,11.03422815,10.60162227,7.083387848,5.600888051,41,7,1,0,0,1,0,11.91839057,,," $180,000.00 ",11.89753899," $146,904.65 "," $(33,095.35)",33095.35,
11.28978191,10.92899137,10.54486764,6.951772164,5.41868964,81,5,1,0,0,0,1,11.39639165,,," $80,000.00 ",11.45051453," $93,949.67 "," $13,949.67 ",13949.67,
12.89921983,11.22390917,12.0443534,7.870547845,5.771441123,31,7,1,0,0,0,0,12.8346813,,," $400,000.00 ",12.87678927," $391,127.66 "," $(8,872.34)",8872.34,
12.3883942,11.18857941,11.3052861,7.436617265,5.999143323,51,6,1,0,0,1,0,12.4292162,,," $240,000.00 ",12.28769108," $217,008.34 "," $(22,991.66)",22991.66,
11.51292546,11.16478542,9.998797732,6.359573869,5.309916502,92,6,1,1,0,1,0,11.00209984,,," $100,000.00 ",11.18462442," $72,014.62 "," $(27,985.38)",27985.38,
11.91839057,11.05877944,10.81905803,7.317876199,6.087532016,5,7,1,0,0,0,1,12.04355372,,," $150,000.00 ",12.14076861," $187,356.52 "," $37,356.52 ",37356.52,
